PhenotypeID;PhenotypeName;PhenoDesc;DateAdded;LastModified;Status;Version;Type;PopulationID
89703749;Racer, blue;Coluber constrictor foxii;2019-10-07 17:46:17;2020-10-07 11:51:35;In Progress;1;Demograpic;6892171
30393581;Robin, white-throated;Irania gutteralis;2021-02-09 08:03:58;2021-02-10 08:03:58 UTC;In Progress;1;MedPhenotype;7096759
93883477;Eastern diamondback rattlesnake;Crotalus adamanteus;2020-08-30 05:08:10;2020-09-24 09:18:09;In Progress;1;Procedure;7036968
87967224;Goose, knob-nosed;Sarkidornis melanotos;2020-09-28 17:40:35;2020-09-29 17:40:35 UTC;Validated Phenotype;2;Lab;6285456
87905053;Steenbuck;Raphicerus campestris;2019-12-09 22:26:40;2020-08-11 19:20:58;Validated Phenotype;3;LifeStyle_Envi;6852152
73897265;Wild boar;Sus scrofa;2021-01-11 20:00:27;2021-03-16 14:34:01;In Progress;1;Procedure;6112260
27642513;Three-banded plover;Charadrius tricollaris;2020-05-07 15:20:41;2020-08-25 00:20:49;Working Definition;1;LifeStyle_Envi;6827044
8826042;Capuchin, weeper;Cebus nigrivittatus;2020-10-05 06:10:36;2020-12-29 13:20:21;Validated Phenotype;1;Lab;6585404
71912014;Sungazer, yellow-brown;Cordylus giganteus;2020-04-22 23:19:05;2020-06-12 16:54:33;In Progress;3;Procedure;6117687
67745201;South African hedgehog;Erinaceus frontalis;2020-08-26 20:04:19;2020-08-27 20:04:19 UTC;In Progress;2;MedPhenotype;7454873
89826279;Snake, green vine;Oxybelis fulgidus;2020-11-12 13:34:43;2020-11-13 13:34:43 UTC;Validated Phenotype;2;Vital;6824917
82312347;Common raccoon;Procyon lotor;2020-01-21 01:43:25;2020-09-20 15:57:11;Validated Phenotype;2;Disease;8109173
98827157;Porcupine, indian;Hystrix indica;2021-01-27 14:07:09;2021-01-28 14:07:09 UTC;Validated Phenotype;1;LifeStyle_Envi;8956040
50663800;Pintail, bahama;Anas bahamensis;2019-11-05 04:21:14;2021-03-15 15:48:24;In Progress;2;Demograpic;9487084
72517817;Red lava crab;Graspus graspus;2020-11-26 19:27:08;2020-11-27 19:27:08 UTC;Working Definition;2;Lab;6403385
60053578;Galapagos dove;Zenaida galapagoensis;2019-10-24 10:15:00;2020-08-29 06:58:16;Working Definition;3;MedPhenotype;8755893
70239653;Woodcock, american;Scolopax minor;2020-08-17 01:47:29;2021-02-15 03:43:35;Validated Phenotype;1;LifeStyle_Envi;7388791
36217745;Mouse, four-striped grass;Rhabdomys pumilio;2019-12-20 09:44:49;2019-12-22 23:18:25;In Progress;2;MedPhenotype;6938086
79790052;Pintail, white-cheeked;Anas bahamensis;2020-06-11 17:51:52;2020-06-12 17:51:52 UTC;Working Definition;2;Lab;8616416
93298300;Langur, gray;Semnopithecus entellus;2020-03-26 23:42:17;2020-03-27 23:42:17 UTC;In Progress;3;Demograpic;5704332
9094315;Blue-tongued lizard;Tiliqua scincoides;2020-07-01 07:06:34;2020-07-02 07:06:34 UTC;Working Definition;3;Vital;5997614
15920192;Australian sea lion;Neophoca cinerea;2020-06-25 03:32:10;2020-06-26 03:32:10 UTC;In Progress;1;MedPhenotype;8766743
17631842;Coatimundi, white-nosed;Nasua narica;2020-08-14 07:59:26;2020-08-15 07:59:26 UTC;Working Definition;1;Lab;9670612
72570355;Hoary marmot;Marmota caligata;2021-04-11 06:35:55;2021-04-12 06:35:55 UTC;Working Definition;1;Procedure;6765583
54605052;Chital;Axis axis;2021-03-10 09:35:16;2021-03-11 09:35:16 UTC;In Progress;1;Disease;9834930
9305978;Lion, south american sea;Otaria flavescens;2019-11-20 10:39:50;2020-11-21 12:06:28;Validated Phenotype;1;Procedure;6936501
30065808;Lourie, grey;Lorythaixoides concolor;2019-09-21 02:13:11;2020-08-06 19:56:46;Validated Phenotype;1;Vital;6765583
51828952;Salmon, sockeye;Oncorhynchus nerka;2019-12-14 16:17:29;2019-12-15 16:17:29 UTC;In Progress;3;LifeStyle_Envi;6686428
85692560;Chimpanzee;Pan troglodytes;2019-12-26 04:04:09;2020-03-15 08:44:26;Validated Phenotype;2;Lab;9793909
49457118;Large-eared bushbaby;Galago crassicaudataus;2020-05-20 17:50:59;2021-01-11 16:16:26;Working Definition;3;Vital;6379720
15653697;Eastern grey kangaroo;Macropus giganteus;2020-09-25 07:41:20;2020-09-26 07:41:20 UTC;Validated Phenotype;1;Demograpic;5924003
9327576;Squirrel, grey-footed;Paraxerus cepapi;2020-04-23 09:21:53;2020-04-24 09:21:53 UTC;In Progress;1;Demograpic;6575009
87848550;Golden eagle;Aquila chrysaetos;2019-11-09 16:42:37;2020-09-17 14:22:21;Working Definition;1;Demograpic;8725051
60523698;Crab-eating raccoon;Procyon cancrivorus;2020-10-20 13:02:06;2020-10-21 13:02:06 UTC;In Progress;3;Vital;9178219
93801161;Vulture, egyptian;Neophron percnopterus;2019-12-13 19:02:41;2020-08-14 10:28:51;Validated Phenotype;3;Disease;9228651
46922324;Asian water buffalo;Bubalus arnee;2021-03-04 14:24:51;2021-03-05 14:24:51 UTC;In Progress;1;Demograpic;8353123
35455950;Cardinal, red-capped;Paroaria gularis;2019-10-13 17:04:26;2020-10-30 16:31:57;In Progress;1;Demograpic;5669894
17685763;Common pheasant;Phasianus colchicus;2020-12-12 07:50:54;2020-12-13 07:50:54 UTC;Validated Phenotype;2;Vital;7342658
64348767;Carpet python;Morelia spilotes variegata;2020-04-27 04:34:29;2021-04-09 06:53:22;Validated Phenotype;3;Vital;7176480
24512874;Skink, blue-tongued;Tiliqua scincoides;2019-12-02 12:23:51;2019-12-07 11:53:07;In Progress;2;LifeStyle_Envi;6121904
66729271;Cormorant, javanese;Phalacrocorax niger;2021-02-17 22:09:36;2021-02-18 22:09:36 UTC;In Progress;3;Procedure;8210158
11969688;Snowy sheathbill;Chionis alba;2020-08-19 16:47:01;2020-08-20 16:47:01 UTC;Working Definition;1;MedPhenotype;9198764
76589059;Gorilla, western lowland;Gorilla gorilla;2019-11-18 12:53:39;2020-01-03 15:20:02;Working Definition;2;MedPhenotype;9518657
52259700;Springhare;Pedetes capensis;2021-03-08 06:47:01;2021-03-09 06:47:01 UTC;Validated Phenotype;1;MedPhenotype;7347473
33655935;Turtle, long-necked;Chelodina longicollis;2020-12-23 22:15:13;2020-12-24 22:15:13 UTC;Working Definition;3;Lab;7639475
73795156;Iguana, marine;Amblyrhynchus cristatus;2020-12-12 08:38:08;2020-12-13 08:38:08 UTC;In Progress;1;LifeStyle_Envi;7718722
57410970;White-cheeked pintail;Anas bahamensis;2021-02-08 02:00:45;2021-02-09 02:00:45 UTC;Validated Phenotype;3;Demograpic;5878135
92316341;White-faced whistling duck;Dendrocygna viduata;2020-08-17 06:34:37;2020-08-18 06:34:37 UTC;Working Definition;2;Procedure;6203601
12744121;Eastern diamondback rattlesnake;Crotalus adamanteus;2019-12-31 16:06:48;2020-06-14 11:18:11;Working Definition;2;Lab;7926112
50773731;American beaver;Castor canadensis;2021-04-11 22:04:24;2021-04-12 22:04:24 UTC;In Progress;3;LifeStyle_Envi;7363903
3657551;Puna ibis;Plegadis ridgwayi;2020-06-25 18:58:51;2020-11-07 12:39:55;Validated Phenotype;2;LifeStyle_Envi;6088300
40492274;Bandicoot, short-nosed;Isoodon obesulus;2021-01-25 08:35:47;2021-01-26 08:35:47 UTC;Validated Phenotype;3;Demograpic;7962664
75113101;Yellow-billed hornbill;Tockus flavirostris;2020-01-05 18:13:08;2020-11-13 18:22:39;In Progress;3;Procedure;7848554
12798764;Brown capuchin;Cebus apella;2020-10-08 10:55:13;2021-02-27 14:59:33;In Progress;1;Vital;6890067
90006035;Giraffe;Giraffe camelopardalis;2020-06-14 19:34:53;2020-12-12 21:11:06;Validated Phenotype;3;Lab;7699720
94492932;White-mantled colobus;Colobus guerza;2020-11-07 12:18:24;2020-11-08 12:18:24 UTC;Working Definition;1;Demograpic;7503885
82735533;North American beaver;Castor canadensis;2020-05-14 23:44:03;2020-05-15 23:44:03 UTC;Validated Phenotype;3;MedPhenotype;5639687
17614506;Herring gull;unavailable;2020-11-21 16:57:25;2020-12-15 09:31:04;Validated Phenotype;2;Lab;8663436
82207584;Australian brush turkey;Alectura lathami;2019-11-15 10:42:59;2020-06-19 17:01:21;Working Definition;1;Demograpic;6129653
41361481;Yellow-crowned night heron;Nyctanassa violacea;2020-06-25 09:46:14;2020-06-26 09:46:14 UTC;Validated Phenotype;3;Demograpic;5614293
22866550;Lion, australian sea;Neophoca cinerea;2020-08-12 14:08:36;2020-08-13 14:08:36 UTC;In Progress;3;LifeStyle_Envi;5989965
88289452;Skink, african;Mabuya spilogaster;2021-01-19 05:56:42;2021-01-20 05:56:42 UTC;Working Definition;3;Disease;6646875
56438011;Gray duiker;Sylvicapra grimma;2020-03-06 23:13:05;2020-03-07 23:13:05 UTC;In Progress;2;Procedure;9003779
50404821;Collared lemming;Dicrostonyx groenlandicus;2020-08-19 03:20:56;2021-01-28 06:58:27;Working Definition;2;MedPhenotype;5563310
76514897;Penguin, magellanic;Spheniscus magellanicus;2021-02-10 11:57:07;2021-02-11 11:57:07 UTC;Validated Phenotype;3;Disease;6938086
11637266;Red-tailed hawk;Buteo jamaicensis;2020-05-24 16:21:04;2020-12-10 01:59:27;Working Definition;2;Lab;8454345
66580137;Spurfowl, yellow-necked;Francolinus leucoscepus;2020-02-18 19:03:05;2021-04-07 07:32:30;In Progress;1;Procedure;7439626
4798696;Long-necked turtle;Chelodina longicollis;2020-07-13 13:05:07;2020-07-14 13:05:07 UTC;Working Definition;2;Disease;6607860
40158626;Blackish oystercatcher;Haematopus ater;2019-11-29 03:17:42;2020-01-21 20:37:09;Working Definition;1;MedPhenotype;6359277
22359738;Puffin, horned;Fratercula corniculata;2020-05-23 23:00:04;2020-05-24 23:00:04 UTC;Working Definition;2;Disease;6166646
10734403;Black-eyed bulbul;Pycnonotus barbatus;2020-06-08 17:51:24;2020-08-19 05:48:47;Working Definition;1;LifeStyle_Envi;8283959
25134136;Mongoose, small indian;Herpestes javanicus;2020-07-11 03:07:12;2020-07-12 03:07:12 UTC;Validated Phenotype;1;Disease;8171296
64938244;Bear, sloth;Melursus ursinus;2020-09-16 01:58:28;2020-09-17 01:58:28 UTC;In Progress;3;MedPhenotype;6686428
82157222;Egyptian vulture;Neophron percnopterus;2020-04-25 08:10:54;2020-04-26 08:10:54 UTC;Working Definition;3;Procedure;9772352
64251929;Margay;Felis wiedi or Leopardus weidi;2020-03-12 03:09:05;2021-01-27 17:02:34;Working Definition;1;Disease;8865041
40624284;Cardinal, red-capped;Paroaria gularis;2020-09-27 01:46:37;2020-09-28 01:46:37 UTC;Validated Phenotype;2;Procedure;8405076
6352134;Gila monster;Heloderma horridum;2019-09-24 10:46:16;2021-01-15 21:08:16;Validated Phenotype;1;LifeStyle_Envi;5787284
29500411;Topi;Damaliscus lunatus;2021-02-04 06:18:38;2021-02-05 06:18:38 UTC;Validated Phenotype;1;Disease;7202863
24815391;Gecko, bent-toed;Cyrtodactylus louisiadensis;2021-03-07 13:54:25;2021-03-08 13:54:25 UTC;Working Definition;2;Demograpic;9580240
99994701;Armadillo, common long-nosed;Dasypus novemcinctus;2020-03-11 02:59:10;2020-03-12 02:59:10 UTC;Validated Phenotype;1;Vital;9832897
15346538;Lemur, sportive;Lepilemur rufescens;2021-03-22 06:41:30;2021-03-23 06:41:30 UTC;Working Definition;3;Vital;6746462
22425197;Indian mynah;Acridotheres tristis;2020-04-11 15:49:42;2021-01-24 18:16:52;Validated Phenotype;3;Vital;8264974
40019232;African porcupine;Hystrix cristata;2020-12-31 21:57:23;2021-01-01 21:57:23 UTC;Working Definition;2;Lab;8912903
21883488;Gonolek, burchell's;Laniaurius atrococcineus;2021-03-24 00:19:19;2021-03-25 00:19:19 UTC;Working Definition;1;LifeStyle_Envi;5772582
94358019;Hornbill, leadbeateri's ground;Bucorvus leadbeateri;2019-09-20 23:45:17;2021-02-23 09:32:18;Validated Phenotype;1;MedPhenotype;5672354
2121517;Squirrel, arctic ground;Spermophilus parryii;2021-02-22 06:33:54;2021-02-23 06:33:54 UTC;Validated Phenotype;2;Lab;7386537
31706329;Knob-nosed goose;Sarkidornis melanotos;2019-11-29 15:15:25;2019-12-01 12:03:06;Working Definition;1;Procedure;6417421
95070741;Cormorant, little;Phalacrocorax niger;2019-10-02 20:11:15;2019-12-31 02:35:36;In Progress;2;Procedure;6272886
4637138;Goanna lizard;Varanus sp.;2020-12-12 19:45:32;2020-12-13 19:45:32 UTC;In Progress;3;MedPhenotype;6890067
56185859;Skunk, striped;Mephitis mephitis;2019-12-15 00:26:33;2020-06-28 04:16:35;Working Definition;2;Disease;8725051
49262226;Great egret;Casmerodius albus;2021-02-09 07:09:46;2021-02-10 07:09:46 UTC;In Progress;3;LifeStyle_Envi;6588419
62147604;Macaque, japanese;Macaca fuscata;2020-11-30 19:37:48;2020-12-01 19:37:48 UTC;In Progress;2;Demograpic;9792823
62672072;Tawny frogmouth;Podargus strigoides;2020-06-16 15:25:34;2021-02-13 15:38:25;Working Definition;3;MedPhenotype;9580843
46151272;Lily trotter;Actophilornis africanus;2020-10-23 23:05:38;2020-10-24 23:05:38 UTC;Working Definition;1;MedPhenotype;9091539
59843475;Western bearded dragon;Amphibolurus barbatus;2020-03-24 04:37:34;2020-09-01 14:47:22;Working Definition;1;Disease;5717461
93237854;Racer, blue;Coluber constrictor foxii;2020-10-06 17:05:01;2020-10-07 17:05:01 UTC;Validated Phenotype;2;Procedure;8048700
42129353;White-tailed jackrabbit;Lepus townsendii;2020-09-09 02:51:46;2020-09-10 02:51:46 UTC;Validated Phenotype;1;Disease;8269874
31234490;Mouflon;Ovis musimon;2021-03-26 11:22:12;2021-03-27 11:22:12 UTC;In Progress;3;Disease;9757978
69542009;Deer, savannah;Mazama gouazoubira;2021-02-08 01:49:00;2021-02-09 01:49:00 UTC;Validated Phenotype;2;LifeStyle_Envi;7454873
89544637;Royal tern;Thalasseus maximus;2020-01-13 15:01:30;2020-06-27 17:51:03;Working Definition;2;MedPhenotype;9968247
26707462;Goose, cape barren;Cereopsis novaehollandiae;2020-06-07 20:04:03;2020-06-08 20:04:03 UTC;In Progress;2;Lab;6142086
32625789;Woylie;Bettongia penicillata;2020-09-30 07:59:44;2020-10-01 07:59:44 UTC;In Progress;3;Procedure;6143669
88767595;Dassie;Dendrohyrax brucel;2020-11-12 12:48:16;2020-11-13 12:48:16 UTC;In Progress;2;Vital;8104746
29215979;Blue-tongued skink;Tiliqua scincoides;2019-11-12 06:12:03;2020-08-15 23:42:37;Validated Phenotype;2;Vital;7483461
5795017;Stork, european;Ciconia ciconia;2020-10-06 09:03:28;2021-02-04 08:19:24;In Progress;3;Lab;7879898
71931393;Bird, bare-faced go away;Lorythaixoides concolor;2020-09-08 09:57:06;2020-11-05 21:40:36;Validated Phenotype;3;Vital;9137067
69071528;Common wombat;Vombatus ursinus;2020-10-20 19:39:05;2020-10-21 19:39:05 UTC;In Progress;2;Lab;9221825
84407473;Monkey, rhesus;Macaca mulatta;2020-01-30 14:48:25;2020-07-05 04:07:00;Validated Phenotype;2;Disease;7068066
26328519;California sea lion;Zalophus californicus;2021-02-08 17:57:06;2021-02-09 17:57:06 UTC;In Progress;3;LifeStyle_Envi;9016340
12266609;Eagle owl (unidentified);Bubo sp.;2020-10-11 09:15:22;2020-11-24 22:27:59;Validated Phenotype;1;Procedure;6808745
68469783;Boa, columbian rainbow;Epicrates cenchria maurus;2019-12-11 10:24:15;2019-12-12 10:24:15 UTC;Validated Phenotype;3;MedPhenotype;5610460
92329877;Violet-crested turaco;Tauraco porphyrelophus;2019-10-03 11:48:14;2020-08-14 08:01:52;Validated Phenotype;1;Demograpic;7300437
26578778;Western spotted skunk;Spilogale gracilis;2020-09-08 10:51:40;2020-09-09 10:51:40 UTC;Validated Phenotype;3;Procedure;8466256
63433095;Superb starling;Lamprotornis superbus;2020-07-30 13:51:10;2020-09-12 21:53:34;Working Definition;1;Vital;9621285
15540134;Gray rhea;Rhea americana;2020-12-19 09:02:24;2020-12-20 09:02:24 UTC;Validated Phenotype;2;Demograpic;5855301
68846757;Fox, grey;Vulpes cinereoargenteus;2019-11-14 17:25:17;2020-07-11 20:44:57;In Progress;1;Procedure;5912163
34946578;Snake, eastern indigo;Drymarchon corias couperi;2020-07-24 04:46:07;2020-07-25 04:46:07 UTC;In Progress;1;LifeStyle_Envi;9887528
75074833;Bohor reedbuck;Redunca redunca;2021-02-17 07:25:14;2021-02-18 07:25:14 UTC;Validated Phenotype;3;Procedure;6486135
3553735;Gulls (unidentified);Larus sp.;2019-11-19 05:27:02;2019-11-20 05:27:02 UTC;Validated Phenotype;1;Procedure;7705019
35205079;Wild turkey;Meleagris gallopavo;2020-11-10 03:06:35;2020-11-11 03:06:35 UTC;In Progress;3;Lab;7483461
37622877;Pale-throated three-toed sloth;Bradypus tridactylus;2021-02-17 05:31:56;2021-02-18 05:31:56 UTC;In Progress;3;Vital;8782106
13410543;Egret, cattle;Bubulcus ibis;2019-10-31 05:01:31;2021-01-10 03:04:26;In Progress;3;Procedure;9209182
28268735;Creeper, black-tailed tree;Climacteris melanura;2020-08-10 23:05:03;2020-08-11 23:05:03 UTC;Validated Phenotype;3;Procedure;8405076
53873109;Tinamou, elegant crested;Eudromia elegans;2020-08-03 15:09:37;2020-09-11 22:24:35;Validated Phenotype;1;Procedure;8682440
20054858;Shark, blue;Prionace glauca;2020-12-17 19:26:05;2020-12-18 19:26:05 UTC;Validated Phenotype;2;Disease;5979432
49085491;Black and white colobus;Colobus guerza;2021-04-14 03:42:28;2021-04-15 03:42:28 UTC;Working Definition;1;LifeStyle_Envi;7868877
60904730;Pelican, eastern white;Pelecans onocratalus;2020-06-25 18:53:27;2020-09-28 07:10:51;Validated Phenotype;1;LifeStyle_Envi;7575639
56131619;Spoonbill, european;Platalea leucordia;2020-10-28 22:10:05;2020-10-29 22:10:05 UTC;In Progress;3;Demograpic;6124265
82802313;Tayra;Eira barbata;2019-12-01 07:31:35;2021-04-15 18:36:57;Validated Phenotype;2;Demograpic;8723425
83652009;White-tailed jackrabbit;Lepus townsendii;2020-11-09 20:20:01;2020-11-10 20:20:01 UTC;In Progress;1;Disease;8066508
20683334;Asian water buffalo;Bubalus arnee;2020-08-21 14:24:32;2021-01-19 02:21:59;Validated Phenotype;1;Procedure;5780463
69956505;Common palm civet;Paradoxurus hermaphroditus;2020-07-26 10:34:01;2020-07-27 10:34:01 UTC;Validated Phenotype;2;LifeStyle_Envi;8966195
93586131;Snowy egret;Egretta thula;2020-10-02 07:48:56;2020-10-13 03:08:04;Working Definition;2;Procedure;6527272
79051833;North American red fox;Vulpes vulpes;2021-03-16 17:17:21;2021-03-17 17:17:21 UTC;Validated Phenotype;2;Procedure;7342775
53420940;Mudskipper (unidentified);unavailable;2020-05-20 02:33:23;2020-05-21 02:33:23 UTC;Validated Phenotype;3;Vital;9018266
88323434;Lemming, arctic;Dicrostonyx groenlandicus;2020-11-26 01:42:26;2020-11-27 17:57:14;In Progress;2;Vital;7389841
93011151;Common palm civet;Paradoxurus hermaphroditus;2021-04-07 06:05:49;2021-04-08 06:05:49 UTC;Validated Phenotype;3;Demograpic;5648609
81993744;Chimpanzee;Pan troglodytes;2020-01-18 10:54:41;2020-01-19 10:54:41 UTC;Working Definition;2;Lab;5648609
57556581;Magistrate black colobus;Colobus guerza;2020-06-15 00:47:13;2020-09-19 06:59:32;Validated Phenotype;3;Vital;5670014
56176484;Stork, white-necked;Ciconia episcopus;2021-01-07 19:00:57;2021-01-08 19:00:57 UTC;Validated Phenotype;3;Procedure;6765583
84433507;Currasow (unidentified);Crax sp.;2019-10-29 23:46:27;2020-09-29 22:38:37;Working Definition;1;MedPhenotype;7099545
48149250;Silver gull;Larus novaehollandiae;2020-12-17 15:22:27;2021-01-16 02:15:42;In Progress;3;Lab;8725051
52875660;Lava gull;Larus fuliginosus;2021-03-25 20:39:14;2021-03-26 20:39:14 UTC;Working Definition;3;MedPhenotype;8912903
81916590;Curlew, black;Haematopus ater;2019-09-28 03:42:26;2020-05-26 06:34:45;Working Definition;3;Vital;9886121
59368252;King cormorant;Phalacrocorax albiventer;2020-01-17 05:12:33;2020-12-02 05:40:42;In Progress;3;Demograpic;5865483
89733381;Roe deer;Capreolus capreolus;2019-11-04 09:38:07;2020-12-20 02:51:14;Working Definition;1;MedPhenotype;8766743
66799088;Butterfly, canadian tiger swallowtail;Papilio canadensis;2020-04-08 11:34:48;2020-04-09 11:34:48 UTC;Working Definition;2;Demograpic;6134716
59240351;Common eland;Taurotagus oryx;2020-01-10 23:10:09;2020-06-02 21:17:30;Validated Phenotype;2;LifeStyle_Envi;8511521
68507500;Red-tailed hawk;Buteo jamaicensis;2021-03-08 19:16:29;2021-03-09 19:16:29 UTC;Working Definition;2;Lab;9674632
16056197;Buttermilk snake;Coluber constrictor;2019-11-28 22:55:15;2020-03-28 01:14:33;In Progress;1;Vital;7935349
39292055;Western palm tanager (unidentified);unavailable;2020-10-18 01:15:22;2020-10-19 01:15:22 UTC;In Progress;2;Demograpic;6360022
57239765;Boa, columbian rainbow;Epicrates cenchria maurus;2019-12-29 19:16:49;2020-09-02 08:06:51;Working Definition;3;MedPhenotype;6574322
84620935;Worm snake (unidentified);Carphophis sp.;2021-02-15 05:04:48;2021-02-16 05:04:48 UTC;In Progress;1;Vital;5706749
43355641;Stork, jabiru;Ephippiorhynchus mycteria;2020-01-17 04:45:27;2021-04-10 13:12:11;Validated Phenotype;3;Disease;8068631
13364367;African lion;Panthera leo;2020-08-28 06:17:09;2020-08-29 06:17:09 UTC;In Progress;3;Lab;6121904
56718483;Greater sage grouse;Centrocercus urophasianus;2020-09-06 09:14:54;2020-09-07 09:14:54 UTC;Validated Phenotype;2;MedPhenotype;9462669
82517449;Onager;Equus hemionus;2019-10-30 09:37:56;2020-12-13 20:43:03;Working Definition;1;Lab;7162041
74914257;Northern elephant seal;Mirounga angustirostris;2021-02-22 22:19:01;2021-02-23 22:19:01 UTC;Working Definition;1;Disease;6995183
43927325;Antechinus, brown;Antechinus flavipes;2019-12-22 16:47:21;2019-12-30 14:39:09;Working Definition;3;Procedure;7590211
77587642;Swamp deer;Cervus duvauceli;2020-10-22 03:52:32;2020-10-23 03:52:32 UTC;In Progress;1;LifeStyle_Envi;9057619
7764181;Rufous tree pie;Dendrocitta vagabunda;2019-12-23 09:46:10;2020-12-11 17:25:33;Validated Phenotype;2;Demograpic;7630757
72241969;Squirrel, red;Tamiasciurus hudsonicus;2019-10-31 14:05:37;2020-07-28 14:42:19;Validated Phenotype;2;MedPhenotype;5807430
96272970;Spotted wood sandpiper;Tringa glareola;2020-11-14 13:58:38;2020-11-15 13:58:38 UTC;Validated Phenotype;2;Vital;9333492
30837877;Eastern boa constrictor;Acrantophis madagascariensis;2020-10-08 04:43:36;2020-10-09 04:43:36 UTC;Validated Phenotype;2;LifeStyle_Envi;6127153
34115401;Dolphin, bottle-nose;Tursiops truncatus;2021-01-01 15:16:23;2021-01-02 15:16:23 UTC;In Progress;3;Procedure;7600656
17007871;Blue crane;Anthropoides paradisea;2020-09-13 01:44:35;2020-09-14 01:44:35 UTC;In Progress;2;Procedure;9049794
18000705;Deer, black-tailed;Odocoileus hemionus;2020-08-30 09:13:31;2020-08-31 09:13:31 UTC;Working Definition;1;Disease;7418242
11705467;Owl, madagascar hawk;Ninox superciliaris;2020-12-18 13:38:42;2020-12-19 13:38:42 UTC;Working Definition;1;Disease;9886121
81028216;Great cormorant;Phalacrocorax carbo;2019-12-31 17:50:08;2021-01-13 10:10:25;In Progress;1;MedPhenotype;8552767
90096693;Stick insect;Leprocaulinus vipera;2020-02-13 23:47:49;2020-02-14 23:47:49 UTC;Working Definition;2;MedPhenotype;8051960
76339899;House sparrow;Passer domesticus;2019-12-27 11:18:32;2020-10-23 12:49:57;In Progress;1;MedPhenotype;9306860
39651254;Silver-backed fox;Vulpes chama;2020-04-07 10:29:34;2021-04-03 03:47:16;Working Definition;1;Lab;5619501
31770034;Egret, great;Casmerodius albus;2019-11-28 11:46:54;2020-12-28 11:31:36;Validated Phenotype;1;LifeStyle_Envi;7856267
54399214;Porcupine, prehensile-tailed;Coendou prehensilis;2021-01-26 18:37:40;2021-01-27 18:37:40 UTC;In Progress;3;Disease;8033143
92749545;Deer, red;Cervus elaphus;2019-11-09 21:25:14;2021-02-08 02:36:27;Working Definition;2;Procedure;9315038
98473553;Gull, silver;Larus novaehollandiae;2020-05-17 07:02:50;2020-05-21 14:41:27;In Progress;1;Vital;6203601
11531832;Long-billed cockatoo;Cacatua tenuirostris;2020-12-29 16:17:18;2020-12-30 16:17:18 UTC;Validated Phenotype;1;Demograpic;9888127
64590598;Iguana, marine;Amblyrhynchus cristatus;2020-08-03 21:23:11;2020-08-04 21:23:11 UTC;Validated Phenotype;1;MedPhenotype;7898046
63025093;Stork, black-necked;Ephippiorhynchus mycteria;2020-05-19 08:13:58;2020-05-20 08:13:58 UTC;Validated Phenotype;3;LifeStyle_Envi;5810940
40783664;Ibex;Capra ibex;2020-09-19 12:07:11;2020-09-20 12:07:11 UTC;Validated Phenotype;3;Disease;8325554
67007821;Gazer, sun;Cordylus giganteus;2020-02-14 15:07:12;2020-03-12 14:45:29;In Progress;1;LifeStyle_Envi;6121904
68915095;Hornbill, leadbeateri's ground;Bucorvus leadbeateri;2020-09-06 03:00:58;2020-09-07 03:00:58 UTC;Working Definition;3;Demograpic;6697640
32639623;Guerza;Colobus guerza;2020-05-16 17:11:19;2020-07-12 16:03:46;Validated Phenotype;2;Disease;8306603
48549487;Gulls (unidentified);Larus sp.;2020-09-10 01:46:27;2020-09-30 22:41:23;In Progress;2;Procedure;6507624
96181509;Ring-tailed possum;Pseudocheirus peregrinus;2021-03-04 23:18:56;2021-03-05 23:18:56 UTC;Validated Phenotype;1;Procedure;7085675
71300261;California sea lion;Zalophus californicus;2021-02-19 21:54:07;2021-02-20 21:54:07 UTC;Working Definition;1;LifeStyle_Envi;9490482
7661323;Jaguarundi;Felis yagouaroundi;2020-12-25 11:05:43;2020-12-26 11:05:43 UTC;Working Definition;3;Vital;9298788
45750508;Otter, cape clawless;Aonyx capensis;2020-11-27 06:30:54;2020-11-28 06:30:54 UTC;In Progress;3;Lab;7388791
39643235;Squirrel, eastern fox;Sciurus niger;2020-03-19 17:44:49;2020-03-20 17:44:49 UTC;In Progress;1;Demograpic;7882624
17121938;Barbet, black-collared;Lybius torquatus;2019-09-19 10:50:12;2020-07-08 03:17:25;In Progress;1;LifeStyle_Envi;9729222
26505387;Squirrel, antelope ground;Ammospermophilus nelsoni;2019-09-19 14:19:10;2020-06-27 03:56:06;Validated Phenotype;3;Vital;6941019
55578308;African lion;Panthera leo;2021-02-26 16:00:25;2021-02-27 16:00:25 UTC;Working Definition;1;Demograpic;7799847
71369248;Giraffe;Giraffe camelopardalis;2020-08-14 14:37:07;2020-08-15 14:37:07 UTC;Working Definition;2;Vital;9018266
86436664;Gecko, barking;Phylurus milli;2020-06-28 07:34:20;2020-10-14 05:15:05;Validated Phenotype;3;Lab;5838200
59932291;Black-backed magpie;Gymnorhina tibicen;2019-12-29 05:02:37;2021-02-01 14:30:04;Working Definition;2;MedPhenotype;8685714
15390025;Monkey, bleeding heart;Theropithecus gelada;2021-03-28 00:34:08;2021-03-29 00:34:08 UTC;Validated Phenotype;1;Vital;6106812
97567575;Bear, polar;Ursus maritimus;2020-08-28 01:07:43;2020-08-29 01:07:43 UTC;Working Definition;1;Demograpic;8165850
38564411;Olive baboon;Papio cynocephalus;2019-12-07 07:36:09;2020-08-19 05:17:33;In Progress;2;LifeStyle_Envi;9621285
